environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Mammals: Human	0016301	0.6722266795644141	0.0839879834651466	0.4558736341581964	0.8885797249706318	-3.738914237267526	0.676314189660712	395	0.14015949696675145	0.0
Mammals: Human	0016310	0.8379475541101795	0.0925714102261146	0.5994836013677083	1.0764115068526507	-4.7200343444223005	0.7449640757463799	401	0.17036946125852348	0.0
Mammals: Human	0016434	0.020936582033167766	0.01676795640919035	-0.022257673676906575	0.0641308377432421	-0.1356951114123673	0.13485260603457622	406	0.003844122600808353	0.37064814617242026
Mammals: Human	0016462	0.29217908270004195	0.03998080696683903	0.18918852395346458	0.3951696414466193	-2.0729957497293032	0.3215748848695094	404	0.11727239305318227	1.7763568394002505e-15
Mammals: Human	0016491	1.9183134409757563	0.05158753747167007	1.785423944448734	2.0512029375027785	-11.685070106501552	0.41488143797583804	406	0.7738935113368128	0.0
Mammals: Human	0016620	0.49094807417568154	0.037528800602871025	0.3942738838226858	0.5876222645286773	-2.645034682606136	0.3018171349655542	406	0.2975576277305586	0.0
Mammals: Human	0016740	0.6752785496455849	0.03603261388096724	0.5824585362882133	0.7680985630029564	-3.1779085336520256	0.2897843819192456	406	0.4650537527665457	0.0
Mammals: Human	0016746	1.3119048480630062	0.06041376649466876	1.1562789855727396	1.4675307105532729	-7.916645333383409	0.486033010782174	404	0.5398117429298959	0.0
Mammals: Human	0016757	0.9185072587789771	0.06315108195671942	0.7558300716584678	1.0811844458994864	-4.841349096346928	0.508046625067629	405	0.34423071526249005	0.0
Mammals: Human	0016787	1.1231869969237436	0.045550987764796956	1.0058476524416267	1.2405263414058605	-5.241217758200591	0.366333812996152	406	0.6007932512118451	0.0
Mammals: Human	0016853	1.2583061998931213	0.06609573144302142	1.0880435956958983	1.4285688040903444	-8.877462277840813	0.5324339295953049	397	0.47850064460395325	0.0
Mammals: Human	0016874	0.8197814255077635	0.055568071494314884	0.6766380733384083	0.9629247776771186	-5.16438802930066	0.44689400845632554	406	0.3501097234865491	0.0
Mammals: Human	0016879	0.14978951698786294	0.037246368190357565	0.053842872529501845	0.24573616144622404	-0.9972837554507173	0.2994764642277006	404	0.038675756590280885	3.376264124677064e-05
Mammals: Human	0016887	0.4312797261039258	0.04049264638800746	0.32697066900841854	0.535588783199433	0.6136714280218545	0.32565321362992744	406	0.21923296900529643	0.0
Mammals: Human	0016987	1.5829346677713756	0.06859516988656951	1.4062335101435726	1.7596358253991786	-10.859398670776638	0.5518351429517089	405	0.5692252193205194	0.0
Mammals: Human	0019843	-0.06019325785031723	0.013647650239436409	-0.09534960486710542	-0.02503691083352904	1.5609325495575055	0.1097582290962834	406	0.045938310899996115	1.9999958148777224
Mammals: Human	0022625	-0.0015990379474396133	0.0017901171918877296	-0.006210379833742404	0.003012303938863178	1.6236263286570556	0.014396624283985368	406	0.0019711349150772772	1.3982818351222042
Mammals: Human	0022627	0.04161533384035397	0.02137006105249942	-0.01343394343088454	0.09666461111159248	0.6486979400868434	0.1718640216924738	406	0.009299429110661173	0.08943780867106943
Mammals: Human	0022857	1.339461082396551	0.053339197027738046	1.2020593108530977	1.4768628539400042	-6.8984816243237255	0.4289687751716616	406	0.6095182033759874	0.0
Mammals: Human	0030170	1.0379060204293746	0.03675281122026062	0.9432307787259833	1.132581262132766	-5.550759418816236	0.2955764108160794	406	0.6637558216545797	0.0
Mammals: Human	0031167	0.267290812976819	0.040329212660107285	0.16340276116438263	0.3711788647892554	-1.2698538761222224	0.3243388337744786	406	0.09806671471395445	7.16315895488151e-13
Mammals: Human	0032784	0.6221435949057273	0.038911231006318193	0.5219082638334517	0.722378925978003	-4.139917750332783	0.31299789521917165	405	0.3881345001749802	0.0
Mammals: Human	0033862	0.005841641758300167	0.0040137203225037105	-0.004497701792469392	0.016180985309069727	-0.045230851889070764	0.03230502411774975	403	0.005254642495841955	0.25962554520337866
Mammals: Human	0036211	0.5888299802783693	0.05165781466947257	0.45575944968980797	0.7219005108669306	-3.1578165879966855	0.41544662690150114	406	0.24334579799906553	0.0
Mammals: Human	0042026	0.3814509127410718	0.03572644599608259	0.28941958785516303	0.47348223762698055	-2.3610630621234323	0.2874277309262407	404	0.22092739273177275	0.0
Mammals: Human	0042254	-0.10111867259653878	0.05538651812128219	-0.2437943432769617	0.041556998083884134	2.0661985165817995	0.4454339053352077	406	0.00818285467308233	1.8802019524787652
Mammals: Human	0042586	0.1731985729846437	0.040949841230905205	0.06771178197383189	0.2786853639954555	-1.1392683271086592	0.32937876262516974	404	0.042603939323549445	1.1325637973680358e-05
Mammals: Human	0042626	0.5419672215969936	0.062433199518467555	0.3811392996374212	0.702795143556566	-0.3134966670066941	0.5021052925404479	406	0.1572016713145904	0.0
