category	alpha_global	alpha_global_se	alpha_global_ci99_low	alpha_global_ci99_high	beta_global_log	beta_global_log_se	beta_global_ci99_low	beta_global_ci99_high	n_genomes_used	r_squared	p_value
R01776	0.014327651733368276	0.011889046140588048	-0.016298531124786537	0.04495383459152309	-0.102812179084123	0.09830816415769934	-0.3560540099543565	0.1504296517861105	491	0.0029611419934195693	0.3967050609659417
R01777	0.009666403954537686	0.009292827360144383	-0.014271919325194247	0.03360472723426962	-0.07116339233042646	0.07726222584827573	-0.2701908861155847	0.12786410145473184	607	0.0017852652183865114	0.5021614947403883
R01797	-0.029723329188185328	0.08034530966369632	-0.23669284688186706	0.17724618850549642	0.28842034384487225	0.6886468976202882	-1.4855340644249901	2.0623747521147346	41	0.0034969375419372506	1.0834395369746823
R01801	0.035731991636484384	0.010995578959722047	0.00740738023624039	0.06405660303672837	-0.22389396411175816	0.09074245113709793	-0.45764651824092245	0.009858590017406132	1872	0.005615532814588042	0.001203012369151324
R01811	-0.01670457069164305	0.020231289273744995	-0.06882037186081016	0.03541123047752406	0.14104843573590875	0.16206471234392616	-0.27643026326204506	0.5585271347338625	94	0.0073557896991842675	1.3520967517715836
R01825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258	0.0	
R01826	0.1844190369366049	0.018827364526070544	0.13591974591744718	0.23291832795576264	-1.3909157973650514	0.15649878237839396	-1.7940566607717943	-0.9877749339583086	1465	0.06154616864260665	0.0
R01844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19	0.0	
R01853	-0.09301565513585246	0.08799622807220996	-0.3196939386498653	0.1336626283781604	0.807430887007191	0.7484278317963443	-1.120519207700192	2.7353809817145742	42	0.02717434038615274	1.5090036116234997
R01856	0.014969448318221674	0.012892161202561613	-0.018240758939577037	0.048179655576020386	-0.0828959132847949	0.10727427568161117	-0.35923444744062527	0.19344262087103548	1081	0.0012479476741887874	0.423881109343476
R01868	-0.0005136624664041668	0.009811981975303986	-0.025789328034787236	0.024762003101978902	0.05744159322527425	0.08101893217052862	-0.15126317604600747	0.266146362496556	2066	1.3277977012338127e-06	1.001743185087391
R01884	0.04213540984547175	0.04352137567693608	-0.06997565389831559	0.15424647358925908	-0.32094676283693513	0.36088375374971987	-1.2505833124962136	0.6086897868223433	74	0.012851073196839202	0.550615643277609
R01889	0.0665008615838103	0.037029828815614195	-0.028887977445211863	0.16188970061283248	-0.5432803349270792	0.3136787597948355	-1.3513168201585755	0.2647561503044171	71	0.044654232424767404	0.12832360864578995
R01908	0.013644385135114451	0.028794485640884993	-0.0605302098758053	0.0878189801460342	-0.09518752886657056	0.24601926363297977	-0.7289331519851264	0.5385580942519853	117	0.0019486969912704266	0.8668016153005125
R01931	0.012463605637400227	0.04251603739285582	-0.09705770668659636	0.12198491796139682	0.02252952184369944	0.3579239881816564	-0.8994826717122475	0.9445417153996463	506	0.00017048149898934994	0.9467602355092066
R01978	0.035392682555164354	0.016228297373036958	-0.00641141147777885	0.07719677658810756	-0.2682487699665244	0.1272898194373339	-0.5961473448370965	0.0596498049040477	199	0.023575106534299617	0.0484105773982213
R01993	0.1285495323807947	0.020267213067964522	0.0763411915177181	0.1807578732438713	-0.8902617111055092	0.16694551503133895	-1.3203133578262385	-0.46021006438478007	1427	0.027456618795779097	7.535749801945713e-12
R02003	0.8624794545541902	0.1130949909935633	0.5711467577547711	1.1538121513536093	-6.755217089528647	0.9628624957122683	-9.23555087848345	-4.274883300573844	71	0.457368749173954	0.0
R02016	0.0707438125000444	0.011649855784231644	0.04073378399986369	0.10075384100022511	-0.5138549467402432	0.09616968256822128	-0.7615880490359812	-0.2661218444445052	2075	0.01747748874106514	6.378142458629554e-11
R02021	0.012056386427261995	0.008130017355953003	-0.008886538281672941	0.03299931113619693	-0.08443209639772783	0.06847038580702444	-0.2608118102366228	0.09194761744116714	1385	0.0015875929529145516	0.24659421297857453
R02035	0.004634403838627861	0.005322073892084727	-0.009075258507382396	0.01834406618463812	-0.03099489282252683	0.04461533918061046	-0.14592400655177937	0.08393422090672571	1294	0.0005865548422595568	0.6170951933934501
R02036	0.014778773901076814	0.017167460601386488	-0.029444604608094782	0.05900215241024841	-0.0998683908494909	0.14482955409792617	-0.4729493222057487	0.2732125405067669	661	0.0011232881168183884	0.6238871698260537
R02055	-0.01663685173117306	0.01947140646277389	-0.0667951947792786	0.03352149131693248	0.23230224722848825	0.16172880809149953	-0.18431116241521456	0.648915656872191	1178	0.0006203985953909807	1.3717134699918474
R02060	-0.0037279476237367694	0.004406171647073447	-0.01507824578659797	0.007622350539124431	0.04123168459428448	0.03636095285637505	-0.05243412996373765	0.13489749915230662	2111	0.0003393069982446928	1.366007882018429
R02061	-0.017568109090142142	0.016054323217105617	-0.05892404569740621	0.023787827517121926	0.16661308460271823	0.1377862005669649	-0.18832416805778335	0.5215503372632198	416	0.002884106757494731	1.5334245443994774
R02082	0.11877177942705264	0.018574749600778033	0.07092322445544842	0.16662033439865687	-0.9302156901717296	0.14950554838429417	-1.3153419828096713	-0.5450893975337878	347	0.1059548730857659	4.9622528308646e-12
R02100	-0.027785533840350148	0.006169364815695056	-0.043677817605580614	-0.011893250075119682	0.2447799949705558	0.051271857438225286	0.11270369020968746	0.37685629973142415	1662	0.012071850762546243	1.9999975349148018
R02101	0.025448693494583608	0.00865682304329759	0.003148717335049015	0.0477486696541182	-0.18776359762988948	0.07132949365837643	-0.37150837329386716	-0.004018821965911801	1430	0.006015411550573724	0.004079978691814423
