environment	category	r_squared
Mammals	K08963	0.1101963943995097
Mammals	K09007	0.0566189899492552
Mammals	K09882	0.0587962153728289
Mammals	K09883	0.0587962153728289
Mammals	K11204	0.3030552235974296
Mammals	K11205	0.3030552235974296
Mammals	K11391	0.1639053730622693
Mammals	K11808	0.0513697011457592
Mammals	K12297	0.1639053730622693
Mammals	K12526	0.0607724664122446
Mammals	K13069	0.072182183071636
Mammals	K13542	0.1007270114289349
Mammals	K13543	0.1007270114289349
Mammals	K13787	0.5511181141375436
Mammals	K13789	0.5511181141375436
Mammals	K13830	0.0600197138446002
Mammals	K13990	0.0645041720209841
Mammals	K14541	0.1600869492662403
Mammals	K14652	0.0738950065797647
Mammals	K18592	0.0952463193157332
Mammals	K19269	0.151717189058478
Mammals	K19302	0.1301645385069301
Mammals	K19726	0.0613216967963503
Mammals	K20023	0.072200335409818
Mammals	K22223	0.151717189058478
Mammals	K22373	0.055253866919662
Mammals	K22391	0.0566189899492552
Mammals	K22515	0.0523450881309556
Mammals	K22920	0.084781501899372
Mammals	K23123	0.15429068160586
Mammals	K23124	0.15429068160586
Mammals	K23144	0.0622387904471729
Mammals	K23304	0.0997775356619607
Mammals	K24017	0.0632467212439966
Mammals	K24042	0.1858965906635216
Mammals	K24263	0.0609901377445414
Mammals	K24866	0.2206260148483223
Mammals	K25031	0.0621582797678669
Mammals	K28203	0.151717189058478
Mammals	K28660	0.084781501899372
Food production	K00014	0.0971757744715527
Food production	K00027	0.0631276062711519
Food production	K00028	0.0631276062711519
Food production	K00029	0.2361378588431993
Food production	K00077	0.1679261049341499
Food production	K00099	0.0872913167528279
Food production	K00148	0.4075454345941126
Food production	K00228	0.0560575360775025
Food production	K00620	0.0850784480646266
Food production	K00640	0.2512186737256088
Food production	K00641	0.0530398207630389
Food production	K00651	0.0530398207630389
Food production	K00681	0.260392619512421
Food production	K00851	0.0772177076650302
Food production	K00858	0.0781025101124291
Food production	K00864	0.0619513158420058
Food production	K00877	0.0842702628759192
Food production	K00899	0.5858480042795845
Food production	K00941	0.1793841892679504
Food production	K00948	0.132695599142948
Food production	K00950	0.1388711926953549
Food production	K00973	0.076709399560786
Food production	K00980	0.0753923180424903
Food production	K00995	0.1847427421873956
Food production	K01003	0.3857089886625168
Food production	K01011	0.3581267328890007
Food production	K01433	0.4483939478578993
Food production	K01465	0.2074639613966008
Food production	K01477	0.2240435880372964
Food production	K01495	0.0918559515489886
Food production	K01497	0.2929085127478144
Food production	K01498	0.0816619688861119
Food production	K01555	0.0864686548578199
Food production	K01611	0.2687188465362103
Food production	K01627	0.1008664999264864
Food production	K01649	0.063399005739313
Food production	K01664	0.071108420718802
Food production	K01665	0.071108420718802
Food production	K01686	0.4344177626726961
Food production	K01694	0.0543058819546663
Food production	K01695	0.0543058819546663
Food production	K01696	0.0543058819546663
Food production	K01698	0.0722963336439738
Food production	K01710	0.0721562329097468
Food production	K01711	0.2167674234779995
Food production	K01712	0.1600727959336478
Food production	K01724	0.2118484584613444
Food production	K01775	0.0672916739354501
Food production	K01778	0.0726980470075218
Food production	K01798	0.0672916739354501
Food production	K01817	0.0508232337412942
Food production	K01845	0.0697811439144339
Food production	K01850	0.1361729651171701
Food production	K01851	0.0961201305384342
Food production	K01893	0.0680306286076759
Food production	K01910	0.1023581261970282
Food production	K01915	0.2571601938107947
Food production	K01919	0.0736543886563488
Food production	K01921	0.1313655540484426
Food production	K01923	0.0790199013400649
Food production	K01939	0.0518158973835174
Food production	K01952	0.2949882212641552
Food production	K02203	0.1017219657515183
Food production	K02230	0.1153442372257274
Food production	K02361	0.0961201305384342
