accession	filePath	fileType	uncompressedLengthBytes
GCF_023923245.1	GCF_023923245.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_023935825.1	GCF_023935825.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4591201
GCF_023935825.1	GCF_023935825.1/genomic.gbff	GENBANK_FLAT_FILE	11052369
GCF_023935825.1	GCF_023935825.1/GCF_023935825.1_ASM2393582v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4262919
GCF_023935825.1	GCF_023935825.1/genomic.gff	GFF3	2532605
GCF_023935825.1	GCF_023935825.1/protein.faa	PROTEIN_FASTA	1541059
GCF_023935825.1	GCF_023935825.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_024346605.1	GCF_024346605.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	8033981
GCF_024346605.1	GCF_024346605.1/genomic.gbff	GENBANK_FLAT_FILE	19674625
GCF_024346605.1	GCF_024346605.1/GCF_024346605.1_ASM2434660v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	7419082
GCF_024346605.1	GCF_024346605.1/genomic.gff	GFF3	4708163
GCF_024346605.1	GCF_024346605.1/protein.faa	PROTEIN_FASTA	2647592
GCF_024346605.1	GCF_024346605.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_024347115.1	GCF_024347115.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4827355
GCF_024347115.1	GCF_024347115.1/genomic.gbff	GENBANK_FLAT_FILE	11299545
GCF_024347115.1	GCF_024347115.1/GCF_024347115.1_ASM2434711v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4746176
GCF_024347115.1	GCF_024347115.1/genomic.gff	GFF3	2472143
GCF_024347115.1	GCF_024347115.1/protein.faa	PROTEIN_FASTA	1583755
GCF_024347115.1	GCF_024347115.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_024401155.1	GCF_024401155.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3028331
GCF_024401155.1	GCF_024401155.1/genomic.gbff	GENBANK_FLAT_FILE	7010840
GCF_024401155.1	GCF_024401155.1/GCF_024401155.1_ASM2440115v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2797244
GCF_024401155.1	GCF_024401155.1/genomic.gff	GFF3	1562488
GCF_024401155.1	GCF_024401155.1/protein.faa	PROTEIN_FASTA	1007294
GCF_024401155.1	GCF_024401155.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_024584605.1	GCF_024584605.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6917420
GCF_024584605.1	GCF_024584605.1/genomic.gbff	GENBANK_FLAT_FILE	16301485
GCF_024584605.1	GCF_024584605.1/GCF_024584605.1_ASM2458460v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6449376
GCF_024584605.1	GCF_024584605.1/genomic.gff	GFF3	3672607
GCF_024584605.1	GCF_024584605.1/protein.faa	PROTEIN_FASTA	2365730
GCF_024584605.1	GCF_024584605.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_024666385.1	GCF_024666385.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	8653006
GCF_024666385.1	GCF_024666385.1/genomic.gbff	GENBANK_FLAT_FILE	20895620
GCF_024666385.1	GCF_024666385.1/GCF_024666385.1_ASM2466638v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	8193613
GCF_024666385.1	GCF_024666385.1/genomic.gff	GFF3	4735187
GCF_024666385.1	GCF_024666385.1/protein.faa	PROTEIN_FASTA	2880661
GCF_024666385.1	GCF_024666385.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_024746855.1	GCF_024746855.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5806790
GCF_024746855.1	GCF_024746855.1/genomic.gbff	GENBANK_FLAT_FILE	13880908
GCF_024746855.1	GCF_024746855.1/GCF_024746855.1_ASM2474685v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5484357
GCF_024746855.1	GCF_024746855.1/genomic.gff	GFF3	3075658
GCF_024746855.1	GCF_024746855.1/protein.faa	PROTEIN_FASTA	1969462
GCF_024746855.1	GCF_024746855.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_024749065.1	GCF_024749065.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6495573
GCF_024749065.1	GCF_024749065.1/genomic.gbff	GENBANK_FLAT_FILE	15716960
GCF_024749065.1	GCF_024749065.1/GCF_024749065.1_ASM2474906v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6069227
GCF_024749065.1	GCF_024749065.1/genomic.gff	GFF3	3631072
GCF_024749065.1	GCF_024749065.1/protein.faa	PROTEIN_FASTA	2144021
GCF_024749065.1	GCF_024749065.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_024752535.1	GCF_024752535.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	8381414
GCF_024752535.1	GCF_024752535.1/genomic.gbff	GENBANK_FLAT_FILE	20252147
GCF_024752535.1	GCF_024752535.1/GCF_024752535.1_ASM2475253v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	8133998
GCF_024752535.1	GCF_024752535.1/genomic.gff	GFF3	4430274
GCF_024752535.1	GCF_024752535.1/protein.faa	PROTEIN_FASTA	2757997
GCF_024752535.1	GCF_024752535.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_024971755.1	GCF_024971755.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5325638
GCF_024971755.1	GCF_024971755.1/genomic.gbff	GENBANK_FLAT_FILE	13066099
GCF_024971755.1	GCF_024971755.1/GCF_024971755.1_ASM2497175v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5104811
GCF_024971755.1	GCF_024971755.1/genomic.gff	GFF3	2973333
GCF_024971755.1	GCF_024971755.1/protein.faa	PROTEIN_FASTA	1771240
GCF_024971755.1	GCF_024971755.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_025200655.1	GCF_025200655.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4257960
GCF_025200655.1	GCF_025200655.1/genomic.gbff	GENBANK_FLAT_FILE	10653125
GCF_025200655.1	GCF_025200655.1/GCF_025200655.1_ASM2520065v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4086155
GCF_025200655.1	GCF_025200655.1/genomic.gff	GFF3	2499677
GCF_025200655.1	GCF_025200655.1/protein.faa	PROTEIN_FASTA	1406301
GCF_025200655.1	GCF_025200655.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_025200715.1	GCF_025200715.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	8124882
GCF_025200715.1	GCF_025200715.1/genomic.gbff	GENBANK_FLAT_FILE	19741823
GCF_025200715.1	GCF_025200715.1/GCF_025200715.1_ASM2520071v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	7691210
GCF_025200715.1	GCF_025200715.1/genomic.gff	GFF3	4704981
GCF_025200715.1	GCF_025200715.1/protein.faa	PROTEIN_FASTA	2640384
GCF_025200715.1	GCF_025200715.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_025266575.1	GCF_025266575.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5501955
GCF_025266575.1	GCF_025266575.1/genomic.gbff	GENBANK_FLAT_FILE	13228760
GCF_025266575.1	GCF_025266575.1/GCF_025266575.1_ASM2526657v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5293658
GCF_025266575.1	GCF_025266575.1/genomic.gff	GFF3	2914410
GCF_025266575.1	GCF_025266575.1/protein.faa	PROTEIN_FASTA	1777937
GCF_025266575.1	GCF_025266575.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_025558325.1	GCF_025558325.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2645822
GCF_025558325.1	GCF_025558325.1/genomic.gbff	GENBANK_FLAT_FILE	6748100
GCF_025558325.1	GCF_025558325.1/GCF_025558325.1_ASM2555832v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2551914
GCF_025558325.1	GCF_025558325.1/genomic.gff	GFF3	1639846
GCF_025558325.1	GCF_025558325.1/protein.faa	PROTEIN_FASTA	879425
GCF_025558325.1	GCF_025558325.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_025558825.1	GCF_025558825.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2761156
GCF_025558825.1	GCF_025558825.1/genomic.gbff	GENBANK_FLAT_FILE	6933130
GCF_025558825.1	GCF_025558825.1/GCF_025558825.1_ASM2555882v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2649542
GCF_025558825.1	GCF_025558825.1/genomic.gff	GFF3	1653865
GCF_025558825.1	GCF_025558825.1/protein.faa	PROTEIN_FASTA	923618
GCF_025558825.1	GCF_025558825.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_025558845.1	GCF_025558845.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2825490
GCF_025558845.1	GCF_025558845.1/genomic.gbff	GENBANK_FLAT_FILE	7216564
GCF_025558845.1	GCF_025558845.1/GCF_025558845.1_ASM2555884v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2710585
GCF_025558845.1	GCF_025558845.1/genomic.gff	GFF3	1776701
GCF_025558845.1	GCF_025558845.1/protein.faa	PROTEIN_FASTA	939271
GCF_025558845.1	GCF_025558845.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_025560845.1	GCF_025560845.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2862915
GCF_025560845.1	GCF_025560845.1/genomic.gbff	GENBANK_FLAT_FILE	7214765
GCF_025560845.1	GCF_025560845.1/GCF_025560845.1_ASM2556084v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2740964
GCF_025560845.1	GCF_025560845.1/genomic.gff	GFF3	1742541
GCF_025560845.1	GCF_025560845.1/protein.faa	PROTEIN_FASTA	950505
GCF_025560845.1	GCF_025560845.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_025561465.1	GCF_025561465.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2882649
GCF_025561465.1	GCF_025561465.1/genomic.gbff	GENBANK_FLAT_FILE	7117592
GCF_025561465.1	GCF_025561465.1/GCF_025561465.1_ASM2556146v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2715939
GCF_025561465.1	GCF_025561465.1/genomic.gff	GFF3	1686663
GCF_025561465.1	GCF_025561465.1/protein.faa	PROTEIN_FASTA	965699
GCF_025561465.1	GCF_025561465.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_025722975.1	GCF_025722975.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	7230475
GCF_025722975.1	GCF_025722975.1/genomic.gbff	GENBANK_FLAT_FILE	17190103
GCF_025722975.1	GCF_025722975.1/GCF_025722975.1_ASM2572297v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6640250
GCF_025722975.1	GCF_025722975.1/genomic.gff	GFF3	3929106
GCF_025722975.1	GCF_025722975.1/protein.faa	PROTEIN_FASTA	2405812
GCF_025722975.1	GCF_025722975.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_025914095.1	GCF_025914095.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4402776
GCF_025914095.1	GCF_025914095.1/genomic.gbff	GENBANK_FLAT_FILE	10659590
GCF_025914095.1	GCF_025914095.1/GCF_025914095.1_ASM2591409v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4159821
GCF_025914095.1	GCF_025914095.1/genomic.gff	GFF3	2462082
GCF_025914095.1	GCF_025914095.1/protein.faa	PROTEIN_FASTA	1489029
GCF_025914095.1	GCF_025914095.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_026104315.1	GCF_026104315.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4957650
GCF_026104315.1	GCF_026104315.1/genomic.gbff	GENBANK_FLAT_FILE	12250538
GCF_026104315.1	GCF_026104315.1/GCF_026104315.1_ASM2610431v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4651808
GCF_026104315.1	GCF_026104315.1/genomic.gff	GFF3	2873063
GCF_026104315.1	GCF_026104315.1/protein.faa	PROTEIN_FASTA	1642710
GCF_026104315.1	GCF_026104315.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_026967515.2	GCF_026967515.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5413620
GCF_026967515.2	GCF_026967515.2/genomic.gbff	GENBANK_FLAT_FILE	13391839
GCF_026967515.2	GCF_026967515.2/GCF_026967515.2_ASM2696751v2_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5108440
GCF_026967515.2	GCF_026967515.2/genomic.gff	GFF3	3134002
GCF_026967515.2	GCF_026967515.2/protein.faa	PROTEIN_FASTA	1788497
GCF_026967515.2	GCF_026967515.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_027286345.1	GCF_027286345.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3706013
GCF_027286345.1	GCF_027286345.1/genomic.gbff	GENBANK_FLAT_FILE	9050125
GCF_027286345.1	GCF_027286345.1/GCF_027286345.1_ASM2728634v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3492887
GCF_027286345.1	GCF_027286345.1/genomic.gff	GFF3	2091166
GCF_027286345.1	GCF_027286345.1/protein.faa	PROTEIN_FASTA	1234382
GCF_027286345.1	GCF_027286345.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_027286365.1	GCF_027286365.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3966784
GCF_027286365.1	GCF_027286365.1/genomic.gbff	GENBANK_FLAT_FILE	9557284
GCF_027286365.1	GCF_027286365.1/GCF_027286365.1_ASM2728636v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3800236
GCF_027286365.1	GCF_027286365.1/genomic.gff	GFF3	2174179
GCF_027286365.1	GCF_027286365.1/protein.faa	PROTEIN_FASTA	1343165
GCF_027286365.1	GCF_027286365.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_027924785.1	GCF_027924785.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6880372
GCF_027924785.1	GCF_027924785.1/genomic.gbff	GENBANK_FLAT_FILE	16632850
GCF_027924785.1	GCF_027924785.1/GCF_027924785.1_ASM2792478v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6469534
GCF_027924785.1	GCF_027924785.1/genomic.gff	GFF3	3767347
GCF_027924785.1	GCF_027924785.1/protein.faa	PROTEIN_FASTA	2293502
GCF_027924785.1	GCF_027924785.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_028421465.1	GCF_028421465.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	9265223
GCF_028421465.1	GCF_028421465.1/genomic.gbff	GENBANK_FLAT_FILE	22023818
GCF_028421465.1	GCF_028421465.1/GCF_028421465.1_ASM2842146v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	8703314
GCF_028421465.1	GCF_028421465.1/genomic.gff	GFF3	5040645
GCF_028421465.1	GCF_028421465.1/protein.faa	PROTEIN_FASTA	3070138
GCF_028421465.1	GCF_028421465.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_028473685.1	GCF_028473685.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	8487537
GCF_028473685.1	GCF_028473685.1/genomic.gbff	GENBANK_FLAT_FILE	20388510
GCF_028473685.1	GCF_028473685.1/GCF_028473685.1_ASM2847368v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	8273854
GCF_028473685.1	GCF_028473685.1/genomic.gff	GFF3	4494860
GCF_028473685.1	GCF_028473685.1/protein.faa	PROTEIN_FASTA	2881643
GCF_028473685.1	GCF_028473685.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_028768405.1	GCF_028768405.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	7593935
GCF_028768405.1	GCF_028768405.1/genomic.gbff	GENBANK_FLAT_FILE	17905138
GCF_028768405.1	GCF_028768405.1/GCF_028768405.1_ASM2876840v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6947855
GCF_028768405.1	GCF_028768405.1/genomic.gff	GFF3	4051846
GCF_028768405.1	GCF_028768405.1/protein.faa	PROTEIN_FASTA	2544057
GCF_028768405.1	GCF_028768405.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_028868935.1	GCF_028868935.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	1939553
GCF_028868935.1	GCF_028868935.1/genomic.gbff	GENBANK_FLAT_FILE	4613736
GCF_028868935.1	GCF_028868935.1/GCF_028868935.1_ASM2886893v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1725651
GCF_028868935.1	GCF_028868935.1/genomic.gff	GFF3	1086345
GCF_028868935.1	GCF_028868935.1/protein.faa	PROTEIN_FASTA	649347
GCF_028868935.1	GCF_028868935.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_028885395.1	GCF_028885395.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4236694
GCF_028885395.1	GCF_028885395.1/genomic.gbff	GENBANK_FLAT_FILE	9778798
GCF_028885395.1	GCF_028885395.1/GCF_028885395.1_ASM2888539v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3903372
GCF_028885395.1	GCF_028885395.1/genomic.gff	GFF3	2320831
GCF_028885395.1	GCF_028885395.1/protein.faa	PROTEIN_FASTA	1416362
GCF_028885395.1	GCF_028885395.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_029011865.1	GCF_029011865.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	10212240
GCF_029011865.1	GCF_029011865.1/genomic.gbff	GENBANK_FLAT_FILE	24504842
GCF_029011865.1	GCF_029011865.1/GCF_029011865.1_ASM2901186v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	10107132
GCF_029011865.1	GCF_029011865.1/genomic.gff	GFF3	5353632
GCF_029011865.1	GCF_029011865.1/protein.faa	PROTEIN_FASTA	3390013
GCF_029011865.1	GCF_029011865.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_029457455.1	GCF_029457455.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6247829
GCF_029457455.1	GCF_029457455.1/genomic.gbff	GENBANK_FLAT_FILE	14286928
GCF_029457455.1	GCF_029457455.1/GCF_029457455.1_ASM2945745v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5683073
GCF_029457455.1	GCF_029457455.1/genomic.gff	GFF3	3273602
GCF_029457455.1	GCF_029457455.1/protein.faa	PROTEIN_FASTA	2075821
GCF_029457455.1	GCF_029457455.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_029541605.1	GCF_029541605.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6229365
GCF_029541605.1	GCF_029541605.1/genomic.gbff	GENBANK_FLAT_FILE	15181806
GCF_029541605.1	GCF_029541605.1/GCF_029541605.1_ASM2954160v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5830587
GCF_029541605.1	GCF_029541605.1/genomic.gff	GFF3	3521141
GCF_029541605.1	GCF_029541605.1/protein.faa	PROTEIN_FASTA	2078100
GCF_029541605.1	GCF_029541605.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_029625475.1	GCF_029625475.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	8161457
GCF_029625475.1	GCF_029625475.1/genomic.gbff	GENBANK_FLAT_FILE	18785243
GCF_029625475.1	GCF_029625475.1/GCF_029625475.1_ASM2962547v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	7847501
GCF_029625475.1	GCF_029625475.1/genomic.gff	GFF3	4156471
GCF_029625475.1	GCF_029625475.1/protein.faa	PROTEIN_FASTA	2744310
GCF_029625475.1	GCF_029625475.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_029677705.1	GCF_029677705.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	1117930
GCF_029677705.1	GCF_029677705.1/genomic.gbff	GENBANK_FLAT_FILE	2644760
GCF_029677705.1	GCF_029677705.1/GCF_029677705.1_ASM2967770v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1033047
GCF_029677705.1	GCF_029677705.1/genomic.gff	GFF3	598483
GCF_029677705.1	GCF_029677705.1/protein.faa	PROTEIN_FASTA	373620
GCF_029677705.1	GCF_029677705.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_029774255.1	GCF_029774255.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3061095
GCF_029774255.1	GCF_029774255.1/genomic.gbff	GENBANK_FLAT_FILE	7566425
GCF_029774255.1	GCF_029774255.1/GCF_029774255.1_ASM2977425v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2979295
GCF_029774255.1	GCF_029774255.1/genomic.gff	GFF3	1814885
GCF_029774255.1	GCF_029774255.1/protein.faa	PROTEIN_FASTA	1031823
GCF_029774255.1	GCF_029774255.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_029854435.1	GCF_029854435.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	7431933
GCF_029854435.1	GCF_029854435.1/genomic.gbff	GENBANK_FLAT_FILE	17809339
GCF_029854435.1	GCF_029854435.1/GCF_029854435.1_ASM2985443v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6941537
GCF_029854435.1	GCF_029854435.1/genomic.gff	GFF3	4162507
GCF_029854435.1	GCF_029854435.1/protein.faa	PROTEIN_FASTA	2552046
GCF_029854435.1	GCF_029854435.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_029856955.1	GCF_029856955.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	1574927
GCF_029856955.1	GCF_029856955.1/genomic.gbff	GENBANK_FLAT_FILE	3827051
GCF_029856955.1	GCF_029856955.1/GCF_029856955.1_ASM2985695v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1482289
GCF_029856955.1	GCF_029856955.1/genomic.gff	GFF3	1001659
GCF_029856955.1	GCF_029856955.1/protein.faa	PROTEIN_FASTA	434354
GCF_029856955.1	GCF_029856955.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_029866925.1	GCF_029866925.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2421398
GCF_029866925.1	GCF_029866925.1/genomic.gbff	GENBANK_FLAT_FILE	6088647
GCF_029866925.1	GCF_029866925.1/GCF_029866925.1_ASM2986692v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2251117
GCF_029866925.1	GCF_029866925.1/genomic.gff	GFF3	1567018
GCF_029866925.1	GCF_029866925.1/protein.faa	PROTEIN_FASTA	747040
GCF_029866925.1	GCF_029866925.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_030016155.2	GCF_030016155.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4827597
GCF_030016155.2	GCF_030016155.2/genomic.gbff	GENBANK_FLAT_FILE	11844737
GCF_030016155.2	GCF_030016155.2/GCF_030016155.2_ASM3001615v2_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4616097
GCF_030016155.2	GCF_030016155.2/genomic.gff	GFF3	2755915
GCF_030016155.2	GCF_030016155.2/protein.faa	PROTEIN_FASTA	1510223
GCF_030016155.2	GCF_030016155.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_030053895.1	GCF_030053895.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5103820
GCF_030053895.1	GCF_030053895.1/genomic.gbff	GENBANK_FLAT_FILE	12275798
GCF_030053895.1	GCF_030053895.1/GCF_030053895.1_ASM3005389v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4761205
GCF_030053895.1	GCF_030053895.1/genomic.gff	GFF3	2853463
GCF_030053895.1	GCF_030053895.1/protein.faa	PROTEIN_FASTA	1742493
GCF_030053895.1	GCF_030053895.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_030060435.1	GCF_030060435.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6213935
GCF_030060435.1	GCF_030060435.1/genomic.gbff	GENBANK_FLAT_FILE	15369328
GCF_030060435.1	GCF_030060435.1/GCF_030060435.1_ASM3006043v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5942590
GCF_030060435.1	GCF_030060435.1/genomic.gff	GFF3	3564038
GCF_030060435.1	GCF_030060435.1/protein.faa	PROTEIN_FASTA	2059058
GCF_030060435.1	GCF_030060435.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_030168915.1	GCF_030168915.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5018882
GCF_030168915.1	GCF_030168915.1/genomic.gbff	GENBANK_FLAT_FILE	11940415
GCF_030168915.1	GCF_030168915.1/GCF_030168915.1_ASM3016891v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4773297
GCF_030168915.1	GCF_030168915.1/genomic.gff	GFF3	2636064
GCF_030168915.1	GCF_030168915.1/protein.faa	PROTEIN_FASTA	1567896
GCF_030168915.1	GCF_030168915.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_030246965.1	GCF_030246965.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2280191
GCF_030246965.1	GCF_030246965.1/genomic.gbff	GENBANK_FLAT_FILE	5396445
GCF_030246965.1	GCF_030246965.1/GCF_030246965.1_ASM3024696v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2129430
GCF_030246965.1	GCF_030246965.1/genomic.gff	GFF3	1222913
GCF_030246965.1	GCF_030246965.1/protein.faa	PROTEIN_FASTA	773348
GCF_030246965.1	GCF_030246965.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_030291635.1	GCF_030291635.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6755838
GCF_030291635.1	GCF_030291635.1/genomic.gbff	GENBANK_FLAT_FILE	16235185
GCF_030291635.1	GCF_030291635.1/GCF_030291635.1_ASM3029163v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6210234
GCF_030291635.1	GCF_030291635.1/genomic.gff	GFF3	3773237
GCF_030291635.1	GCF_030291635.1/protein.faa	PROTEIN_FASTA	2258923
GCF_030291635.1	GCF_030291635.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_030291735.1	GCF_030291735.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5641381
GCF_030291735.1	GCF_030291735.1/genomic.gbff	GENBANK_FLAT_FILE	13900935
GCF_030291735.1	GCF_030291735.1/GCF_030291735.1_ASM3029173v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5225451
GCF_030291735.1	GCF_030291735.1/genomic.gff	GFF3	3314438
GCF_030291735.1	GCF_030291735.1/protein.faa	PROTEIN_FASTA	1881796
GCF_030291735.1	GCF_030291735.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_030294945.1	GCF_030294945.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	12050459
GCF_030294945.1	GCF_030294945.1/genomic.gbff	GENBANK_FLAT_FILE	28561744
GCF_030294945.1	GCF_030294945.1/GCF_030294945.1_SGFS_1.0_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	11747753
