environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Aquatic	map00350	0.6458310782059762	0.09785271138944963	0.3937624936667539	0.8978996627451985	-5.081219038818116	0.8106025488195786	234	0.15807940740811954	9.046097204645775e-13
Aquatic	map00360	0.32563128675808384	0.12432697026082393	0.005365011366201378	0.6458975621499663	-2.101653064021008	1.0286568917476544	280	0.024081866348365732	0.012686893357390261
Aquatic	map00362	0.7566746847841307	0.15377679789001622	0.3605456534194489	1.1528037161488125	-5.860736899614628	1.2818467790125505	131	0.1580312713190679	2.0219059626569447e-07
Aquatic	map00380	0.01590839493084196	0.052607015526562204	-0.1196072770655823	0.1514240669272662	-0.1082921609182939	0.43387175486383184	91	0.0010264301271623033	0.9434457413892665
Aquatic	map00400	0.22723356785426374	0.0373273323247482	0.13107835978571236	0.3233887759228151	0.5090015812719624	0.30558679405860756	598	0.05853923394415239	5.67510483051592e-11
Aquatic	map00401	0.04115167617517352	0.011415193554189056	0.01174613757958251	0.07055721477076453	-0.33320304408017626	0.09383782602558793	285	0.04390588242674853	0.00025519371373450284
Aquatic	map00430	0.3220867552789957	0.11540047122107226	0.024815141413513542	0.619358369144478	-2.602389422367648	0.968620026349251	57	0.12406261753280057	0.0070186151280182685
Aquatic	map00440	-0.12849358520643317	0.1652808084927049	-0.554256947883641	0.29726977747077465	1.7009187660174412	1.3909406515604992	89	0.00689909557529611	1.3193910067934025
Aquatic	map00450	0.0448155679065735	0.0289575088080703	-0.029778974783015597	0.11941011059616259	-0.3332192137237906	0.23806339732732976	258	0.00926938736042826	0.2176625573075459
Aquatic	map00460	0.2510433344550339	0.12907731062226988	-0.08145981770793331	0.5835464866180011	-1.9670969582219224	1.0701099354068457	43	0.08446711569093346	0.08998451990530865
Aquatic	map00470	0.09111725182185873	0.02538505470930453	0.025725350890690266	0.15650915275302718	1.0258710347151885	0.20781923064123115	598	0.0211597521436232	0.00027407698475911957
Aquatic	map00480	0.6203948875313336	0.08736976088454468	0.3953303834927465	0.8454593915699208	-4.011106624679958	0.7191308274025372	504	0.09127328948536229	1.1546319456101628e-14
Aquatic	map00500	0.3926694109684872	0.06759147328940784	0.21855377577497256	0.5667850461620018	-2.657083731480731	0.5541338072331782	539	0.05913227673445953	4.665079433863184e-10
Aquatic	map00520	0.2801677603254613	0.03720042064768361	0.18433947673702833	0.3759960439138943	-0.12009934644675102	0.3045478092154005	598	0.08689870678354228	2.220446049250313e-16
Aquatic	map00521	0.2496212866140892	0.0644103078299753	0.08370033364407284	0.4155422395841055	-0.7480983407066053	0.5286863369467604	513	0.02855293301099604	7.037694456579757e-05
Aquatic	map00523	0.174607443272363	0.05981180372032366	0.020532236888809258	0.32868264965591676	-0.13518084651979212	0.49086833403688895	495	0.0169926669577668	0.0044033007867851914
Aquatic	map00525	0.05583111363565429	0.044699124160158886	-0.05931383020091501	0.17097605747222358	0.25427870078464115	0.3669946254217186	487	0.0032064026231375387	0.37039126889693375
Aquatic	map00540	-0.03681174850876337	0.031201211082495777	-0.1171860682572725	0.04356257123974576	0.9823862605009022	0.2558419633753723	441	0.003160753282206885	1.5877625898691745
Aquatic	map00541	0.38687025865846253	0.05950237923072697	0.23359212976010985	0.5401483875568152	-1.302447120223766	0.4871348584723838	597	0.06633405938620618	2.0530244171368395e-12
Aquatic	map00550	-0.04558941139761505	0.030201195400335043	-0.12338769074887812	0.032208867953648024	2.017994512117859	0.24724741641949652	598	0.0038086949565023787	1.7655799283852043
Aquatic	map00552	0.05284455546998509	0.021204293057702286	-0.0017777034466560024	0.10746681438662617	-0.3995974965375667	0.1736764102067648	530	0.011626263887460131	0.019178472325503293
Aquatic	map00561	0.6780546413706691	0.07954978949267277	0.473134383637544	0.8829748991037941	-4.660127518965373	0.6516032111299236	543	0.11839373447694734	0.0
Aquatic	map00562	0.3784193360432702	0.05226570039436881	0.24378289182737617	0.5130557802591642	-2.8683339573946407	0.42850162258422797	582	0.08289076761162661	3.1086244689504383e-15
Aquatic	map00564	0.11636171597517654	0.05600485719403901	-0.027906796156667954	0.260630228107021	-0.4049695037219164	0.45922685620235687	569	0.007555997379484314	0.06404277820930271
Aquatic	map00566	0.22790647544567652	0.04959844813910362	0.1001408730393456	0.35567207785200744	-1.7131170013795491	0.40623460698684916	420	0.048083885065260956	1.4531233849535141e-06
Aquatic	map00600	-0.07483980767368072	0.24533797678231448	-0.7068304358649228	0.5571508205175614	0.7001430403920658	2.0608985300250433	25	0.004029529991756986	1.0575195612700805
Aquatic	map00620	0.6035412261721455	0.04681277681023153	0.48295151310898904	0.7241309392353019	-2.967155333497316	0.38324105944574177	598	0.2180742278577048	0.0
Aquatic	map00621	0.3407775310069881	0.15534059310385595	-0.05937983682854486	0.7409348988425211	-2.623687588783113	1.2918463258910367	77	0.06029773468607147	0.046712596072237655
Aquatic	map00622	0.3407775310069881	0.15534059310385595	-0.05937983682854486	0.7409348988425211	-2.623687588783113	1.2918463258910367	77	0.06029773468607147	0.046712596072237655
Aquatic	map00625	0.010126765364989208	0.06636435467102093	-0.1608278122675607	0.18108134299753914	-0.07201673578240425	0.5611871199231707	51	0.00047497345251734657	0.9852857899057295
Aquatic	map00626	0.06919018156600883	0.20900335343712145	-0.46920245688801604	0.6075828200200337	-0.4936018501770403	1.7538137341421711	16	0.0077672618852490105	0.9326092192970872
Aquatic	map00630	0.8730775367280422	0.07937205099988646	0.6686151333523347	1.0775399401037498	-5.415631527642448	0.6498347163734163	597	0.16898958016974142	0.0
Aquatic	map00640	0.4730703389556034	0.08469550266841225	0.25489472408177344	0.6912459538294333	-3.24791290815938	0.6961590939381789	500	0.058953868615307936	2.367465334884855e-09
Aquatic	map00643	0.3839439022998704	0.08949120052681996	0.1534145697427822	0.6144732348569586	-2.9782402813128663	0.7438948380931282	195	0.08706753025700875	8.145534077907968e-06
Aquatic	map00650	0.27491638130976637	0.07605869325071915	0.07898918749591383	0.4708435751236189	-1.6905013735911094	0.6244640854397413	403	0.031552602201451174	0.0002442484992446481
Aquatic	map00660	0.0476655662549906	0.3648033621144383	-0.8920678945518025	0.9873990270617837	0.34670102605149306	2.9281712156455213	23	0.0008123059433871038	0.9891902902775829
Aquatic	map00670	0.4633611067524487	0.04193585436225798	0.35533434591527213	0.5713878675896252	-1.9761175143270018	0.3433152730867578	598	0.17001659482553144	0.0
Aquatic	map00680	0.7387964819104803	0.09009153118288196	0.5067206975833763	0.9708722662375843	-4.790595706842977	0.7390044835749726	549	0.10948073263906566	0.0
Aquatic	map00710	0.18402451811150045	0.03284543467815581	0.09941467838057108	0.26863435784242984	0.3300167163685881	0.2688949479549167	598	0.05003377331717773	2.09448858257133e-09
Aquatic	map00720	0.5108046130687183	0.047088960765286215	0.389503450137341	0.6321057760000955	-2.563420719739137	0.3855020881381038	598	0.1648819200264574	0.0
