environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Aquatic	R00601	0.028540599241386338	0.06682797045910013	-0.14360825266125563	0.20068945114402828	-0.11474863225342392	0.5509200509835476	282	0.0006509817142749119	0.8903724847666865
Aquatic	R00604	0.010126765364989208	0.06636435467102093	-0.1608278122675607	0.18108134299753914	-0.07201673578240425	0.5611871199231707	51	0.00047497345251734657	0.9852857899057295
Aquatic	R00610	-0.2503753853053258	0.3507466584630122	-1.1538987775060452	0.6531480068953937	2.930276086770783	2.947512377467377	83	0.006251548758338554	1.277036545072617
Aquatic	R00617	-0.00010720264396358346	0.005171566136851297	-0.013429157012492523	0.013214751724565358	0.002413323314047132	0.04247078755387184	452	9.548912168755308e-07	1.0002735190311056
Aquatic	R00630	0.7497295555289066	0.09720806693192277	0.49932157511227354	1.0001375359455398	-5.3979435567754965	0.798145237544437	395	0.13146218102378104	0.0
Aquatic	R00660	0.003367165073232799	0.04122786485560411	-0.10283581479480339	0.10957014494126899	0.09613995025084258	0.33726146274905927	586	1.1421662442834268e-05	0.9957625413812778
Aquatic	R00661	0.20515026608385595	0.10014184714541514	-0.05281513216273348	0.4631156643304454	-1.6682432931724822	0.8302332760371789	22	0.1734426729646995	0.0691322973534223
Aquatic	R00704	0.05285838157688857	0.08503047308740336	-0.1661801170962625	0.2718968802500396	-0.30547071866620445	0.7089921529718417	166	0.002350783050114602	0.7819117948495911
Aquatic	R00747	0.0009078409381965111	0.08870154378274998	-0.22758733584616744	0.22940301772256047	0.03082529403312581	0.7509868831463425	54	2.0144335708405237e-06	0.9999333158205987
Aquatic	R00750	0.3407775310069881	0.15534059310385595	-0.05937983682854486	0.7409348988425211	-2.623687588783113	1.2918463258910367	77	0.06029773468607147	0.046712596072237655
Aquatic	R00765	0.08838216154012818	0.10023615366432874	-0.16982617029918268	0.34659049337943904	-0.557296489928143	0.8310012395440428	175	0.004473907444734304	0.6096019108000432
Aquatic	R00768	0.10909952513920636	0.02246576297438643	0.05122771971718691	0.16697133056122582	-0.8487897643695606	0.18384610306406116	585	0.038878810817090104	3.017842162833517e-07
Aquatic	R00774	-0.045669135079055026	0.08028979277785246	-0.25249564127480295	0.16115737111669293	0.42566613805207487	0.666133676715595	59	0.005644063799847832	1.186142914876044
Aquatic	R00776	0.0	0.0	0.0	0.0	0.0	0.0	17	0.0	
Aquatic	R00787	0.006429516182639747	0.06024214034136701	-0.14875423733672166	0.16161326970200118	0.6374525079092688	0.5023200390013345	235	4.8885340926840826e-05	0.9927745948791031
Aquatic	R00789	0.006429516182639747	0.06024214034136701	-0.14875423733672166	0.16161326970200118	0.6374525079092688	0.5023200390013345	235	4.8885340926840826e-05	0.9927745948791031
Aquatic	R00805	-0.0026364504184902536	0.19190136162215976	-0.4969743579571738	0.4917014571201933	0.06866538319963615	1.6351943765763328	15	1.4518891051307214e-05	1.0001201536960767
Aquatic	R00830	0.08533596886088067	0.14118163976059112	-0.278347935162402	0.4490198728841634	-0.5579314875007992	1.1643918315748845	77	0.004847703952259641	0.7924797438426019
Aquatic	R00833	0.3209761943634124	0.06162332339167271	0.1622345133064635	0.4797178754203613	-2.514348526255114	0.5079906619466839	248	0.09933114719262204	3.154918903902626e-08
Aquatic	R00847	0.09975124700271865	0.04556692511945724	-0.017629152105003196	0.2171316461104405	-0.7191935461249425	0.37619665077290637	434	0.01097140688002396	0.04731985368748326
Aquatic	R00856	0.10331232634816981	0.23089118053047836	-0.49146335469834246	0.698088007394682	-0.7693379141641287	1.902491943170973	17	0.013171643111638653	0.8803297128449885
Aquatic	R00885	0.13621331109212553	0.09344622733655805	-0.10450417052684802	0.3769307927110991	-1.0274199593807185	0.7677707716515285	82	0.025872672712643596	0.25854593642859647
Aquatic	R00888	0.22315656374296883	0.058552757352832746	0.07232466080207167	0.373988466683866	-1.6808456866962525	0.4825472090710362	276	0.05034319224905248	9.63924299279828e-05
Aquatic	R00892	-0.18583405079036094	0.10947535027601857	-0.4678425531013848	0.09617445152066287	2.0561115075448915	0.9042488442910668	129	0.02218557151693934	1.840293387461916
Aquatic	R00893	0.5939882387845538	0.22547142817171673	0.013173839814211497	1.1748026377548961	-4.861195981998415	1.9176552875975856	17	0.31632379680979406	0.01205500438128193
Aquatic	R00894	0.3894936883996003	0.06279943460144817	0.2277223448662698	0.5512650319329309	-3.0149262430947212	0.5184115446485037	385	0.09126950781384657	2.3152590955533014e-11
Aquatic	R00931	-0.02638596660503042	0.02596770369718868	-0.09327877132898846	0.04050683811892763	0.22684733368590723	0.21454196215576407	155	0.00670296008543414	1.481747683835652
Aquatic	R00944	0.25077564125744234	0.05305830790098815	0.11409744010449685	0.3874538424103878	-1.9436796467302924	0.4379096293073643	362	0.058427230046863565	6.663471985302039e-07
Aquatic	R00946	0.035301417794044165	0.015090383783979242	-0.0035714108334863603	0.07417424642157469	-0.27849808864642217	0.12444076421039287	446	0.012175326756961313	0.030687947031053042
Aquatic	R00948	0.06994970886963416	0.06919193138154466	-0.10828870636922487	0.24818812410849317	-0.34561528400232666	0.5698998178951687	308	0.0033288282313407302	0.5217115559228946
Aquatic	R00955	-0.038040396005136735	0.03773983555689841	-0.13525821239970703	0.05917742038943357	0.3656515438451171	0.3085761340250812	202	0.005054281697874585	1.47628112851404
Aquatic	R00956	0.0460363819643013	0.02779491365573946	-0.025563315612883546	0.11763607954148614	-0.3638833689006204	0.2299366930541772	125	0.021816591104427907	0.17439496861171166
Aquatic	R00965	0.05836278169011274	0.01405471341996671	0.02215783992027849	0.09456772345994699	-0.4600031667253924	0.11507584856636485	594	0.0283032951433545	1.7079739176750763e-05
Aquatic	R00966	0.05194625256282619	0.016039706905378513	0.010627967574571136	0.09326453755108124	-0.4123363676684795	0.13226197454587682	441	0.023334416896027332	0.001259273376668535
Aquatic	R00997	0.0	0.0	0.0	0.0	0.0	0.0	27	0.0	
Aquatic	R01011	0.14746580878333387	0.05939315452010741	-0.005530957260462821	0.30046257482713057	-1.1534643319670563	0.49207143083937777	103	0.05752521562735391	0.01975099679426595
